"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N",
"1400000US17043846511","Census Tract 8465.11, DuPage County, Illinois","4704","4215","2561","623","42","406","2","581","489","464","42","34","43","0","315","4","6","0","4","2","0","10","1","3","0","22","6","0","0","0","1","0","10","4","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US17043846513","Census Tract 8465.13, DuPage County, Illinois","2055","1932","1094","124","3","672","0","39","123","121","2","15","22","3","63","0","0","0","2","0","0","7","7","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846514","Census Tract 8465.14, DuPage County, Illinois","3025","2884","1274","223","10","1295","4","78","141","134","4","5","25","2","77","1","6","0","5","6","0","0","0","2","1","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846515","Census Tract 8465.15, DuPage County, Illinois","4022","3543","2087","519","32","471","1","433","479","457","39","29","23","0","351","5","1","0","8","0","0","0","0","1","0","22","10","1","1","1","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846517","Census Tract 8465.17, DuPage County, Illinois","4592","4290","2435","621","9","1074","1","150","302","288","54","20","32","0","167","2","0","0","6","0","0","5","1","1","0","12","1","1","0","0","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17043846518","Census Tract 8465.18, DuPage County, Illinois","2672","2509","1934","139","5","379","0","52","163","158","21","9","15","0","99","0","2","0","7","1","0","4","0","0","0","5","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846519","Census Tract 8465.19, DuPage County, Illinois","2411","2235","1302","178","13","640","1","101","176","165","8","21","33","0","93","0","0","0","4","0","0","4","0","2","0","10","4","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846521","Census Tract 8465.21, DuPage County, Illinois","3972","3736","3115","121","3","447","0","50","236","228","25","26","30","2","138","1","0","1","1","0","0","0","1","3","0","8","1","0","0","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846522","Census Tract 8465.22, DuPage County, Illinois","3090","2894","1465","230","3","1116","0","80","196","185","20","16","22","0","125","0","1","0","0","0","0","0","1","0","0","11","2","2","0","2","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846523","Census Tract 8465.23, DuPage County, Illinois","2057","1957","1831","28","3","65","0","30","100","100","0","15","14","0","67","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846524","Census Tract 8465.24, DuPage County, Illinois","3607","3434","2236","216","4","897","3","78","173","162","7","25","29","0","96","3","0","0","0","0","0","2","0","0","0","11","0","0","0","1","0","0","0","1","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846603","Census Tract 8466.03, DuPage County, Illinois","2903","2243","906","58","80","126","0","1073","660","654","7","14","4","0","589","0","2","0","5","2","0","23","2","1","5","6","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846604","Census Tract 8466.04, DuPage County, Illinois","2979","2544","1618","62","42","222","6","594","435","426","1","20","3","0","378","1","1","0","0","0","0","19","0","3","0","8","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US17043846701","Census Tract 8467.01, DuPage County, Illinois","3240","2641","1503","84","78","173","3","800","599","586","4","33","6","0","500","0","0","0","4","0","0","36","0","3","0","11","0","1","0","8","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043846702","Census Tract 8467.02, DuPage County, Illinois","3043","2568","1648","100","37","197","3","583","475","464","15","15","11","0","412","0","0","0","1","0","0","7","0","3","0","11","0","0","0","0","0","0","9","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17045070100","Census Tract 701, Edgar County, Illinois","1986","1940","1907","11","2","4","0","16","46","46","3","32","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17045070200","Census Tract 702, Edgar County, Illinois","1373","1335","1322","7","2","1","0","3","38","36","2","18","0","0","13","0","0","0","0","0","1","2","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17045070300","Census Tract 703, Edgar County, Illinois","3094","3021","2967","11","7","14","0","22","73","71","6","31","5","0","28","0","0","0","0","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17045070400","Census Tract 704, Edgar County, Illinois","4172","4050","3958","28","14","21","0","29","122","120","8","62","8","0","37","0","0","0","3","1","0","1","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17045070500","Census Tract 705, Edgar County, Illinois","2769","2673","2652","5","2","2","0","12","96","96","0","45","5","0","43","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17047956900","Census Tract 9569, Edwards County, Illinois","1631","1608","1594","4","8","1","0","1","23","22","4","8","0","0","7","0","0","0","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17047957000","Census Tract 9570, Edwards County, Illinois","1643","1610","1599","3","0","0","3","5","33","32","2","14","0","0","14","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17047957100","Census Tract 9571, Edwards County, Illinois","1540","1504","1468","7","0","20","6","3","36","35","3","20","1","0","10","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17049950100","Census Tract 9501, Effingham County, Illinois","2920","2893","2863","1","1","15","0","13","27","22","0","14","1","0","7","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17049950200","Census Tract 9502, Effingham County, Illinois","4087","3946","3885","4","4","29","3","21","141","135","4","71","6","1","53","0","0","0","0","0","0","0","0","0","0","6","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17049950300","Census Tract 9503, Effingham County, Illinois","3107","3034","2998","2","6","11","0","17","73","72","8","44","0","0","20","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17049950400","Census Tract 9504, Effingham County, Illinois","2863","2787","2762","9","1","6","0","9","76","74","4","43","0","0","27","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17049950500","Census Tract 9505, Effingham County, Illinois","3360","3282","3264","0","1","4","0","13","78","73","7","33","4","2","26","0","0","0","0","0","0","0","1","0","0","5","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17049950600","Census Tract 9506, Effingham County, Illinois","4259","4153","4056","26","10","40","0","21","106","105","2","39","5","4","55","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17049950700","Census Tract 9507, Effingham County, Illinois","2803","2703","2585","34","1","53","0","30","100","96","5","35","1","0","52","1","0","0","0","0","0","0","2","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US17049950800","Census Tract 9508, Effingham County, Illinois","3185","3035","2862","23","16","33","2","99","150","138","1","61","2","0","73","0","0","0","0","0","0","0","0","0","1","11","2","0","0","2","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",
"1400000US17051950500","Census Tract 9505, Fayette County, Illinois","2096","2052","2038","1","0","3","0","10","44","41","0","23","1","2","15","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",
"1400000US17051950600","Census Tract 9506, Fayette County, Illinois","1756","1720","1703","7","3","0","0","7","36","35","0","21","3","0","11","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17051950700","Census Tract 9507, Fayette County, Illinois","2995","2908","2882","5","6","13","0","2","87","81","2","46","6","0","25","1","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",
"1400000US17051950800","Census Tract 9508, Fayette County, Illinois","4831","4730","3817","718","50","13","0","132","101","95","9","37","6","0","40","1","0","0","1","0","0","0","1","0","0","6","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17051950900","Census Tract 9509, Fayette County, Illinois","1602","1567","1497","36","14","12","0","8","35","30","1","22","0","0","4","2","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17051951000","Census Tract 9510, Fayette County, Illinois","1580","1552","1543","1","3","0","0","5","28","26","0","15","2","0","9","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17051951100","Census Tract 9511, Fayette County, Illinois","2181","2131","2117","1","3","6","1","3","50","47","1","29","0","0","13","1","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0",
"1400000US17053961600","Census Tract 9616, Ford County, Illinois","1411","1354","1310","1","5","6","0","32","57","51","3","29","0","0","15","0","2","0","2","0","0","0","0","0","0","6","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17053961700","Census Tract 9617, Ford County, Illinois","1428","1393","1370","3","3","2","0","15","35","23","2","7","6","0","6","1","0","1","0","0","0","0","0","0","0","12","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17053961800","Census Tract 9618, Ford County, Illinois","3519","3333","3239","28","11","12","0","43","186","183","11","94","9","0","62","0","3","0","1","0","0","0","3","0","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17053961900","Census Tract 9619, Ford County, Illinois","1330","1286","1266","0","3","5","0","12","44","42","2","24","0","0","15","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17053962000","Census Tract 9620, Ford County, Illinois","2813","2722","2635","22","3","26","0","36","91","90","18","35","3","0","29","0","2","1","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055040100","Census Tract 401, Franklin County, Illinois","2408","2321","2295","6","5","0","0","15","87","87","5","49","7","0","25","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055040200","Census Tract 402, Franklin County, Illinois","2419","2324","2300","2","4","7","1","10","95","92","0","55","5","0","32","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055040300","Census Tract 403, Franklin County, Illinois","2382","2309","2278","14","9","0","0","8","73","70","6","42","2","1","19","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055040400","Census Tract 404, Franklin County, Illinois","2900","2791","2744","11","6","6","0","24","109","106","5","50","4","0","45","1","0","0","1","0","0","0","0","0","0","3","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055040500","Census Tract 405, Franklin County, Illinois","2468","2424","2389","15","2","9","0","9","44","42","8","17","0","0","17","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055040600","Census Tract 406, Franklin County, Illinois","2015","1909","1855","14","9","20","0","11","106","102","8","50","5","2","33","0","0","0","4","0","0","0","0","0","0","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055040700","Census Tract 407, Franklin County, Illinois","3316","3172","3107","10","15","18","0","22","144","136","4","76","8","3","43","1","0","0","1","0","0","0","0","0","0","8","0","0","1","2","2","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055040800","Census Tract 408, Franklin County, Illinois","2648","2574","2541","13","8","3","0","9","74","71","5","49","0","1","16","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055040900","Census Tract 409, Franklin County, Illinois","1787","1694","1666","4","10","9","0","5","93","91","1","50","8","0","31","0","0","0","1","0","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055041000","Census Tract 410, Franklin County, Illinois","1970","1872","1823","23","1","22","2","1","98","95","7","51","9","1","27","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055041100","Census Tract 411, Franklin County, Illinois","2594","2469","2434","4","13","3","1","14","125","118","5","62","4","0","43","0","0","0","2","0","0","0","0","2","0","7","0","0","1","1","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17055041200","Census Tract 412, Franklin County, Illinois","2788","2719","2683","14","7","1","0","14","69","64","2","34","1","1","25","0","0","0","0","0","1","0","0","0","0","5","0","0","0","2","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057952800","Census Tract 9528, Fulton County, Illinois","2044","1989","1966","3","8","0","2","10","55","53","8","30","1","0","14","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057952900","Census Tract 9529, Fulton County, Illinois","2407","2350","2322","3","6","10","0","9","57","57","3","33","6","0","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057953000","Census Tract 9530, Fulton County, Illinois","1662","1638","1621","9","3","0","0","5","24","24","1","19","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057953100","Census Tract 9531, Fulton County, Illinois","1808","1777","1748","3","2","5","0","19","31","30","1","20","2","0","5","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057953200","Census Tract 9532, Fulton County, Illinois","2098","2026","2015","6","3","1","0","1","72","64","0","41","6","0","15","2","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057953300","Census Tract 9533, Fulton County, Illinois","2638","2588","2550","18","1","11","1","7","50","47","10","17","3","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057953400","Census Tract 9534, Fulton County, Illinois","1361","1323","1270","33","2","4","0","14","38","37","6","12","2","2","15","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057953500","Census Tract 9535, Fulton County, Illinois","3673","3601","2336","942","7","10","2","304","72","64","8","29","1","0","25","0","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","1","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057953600","Census Tract 9536, Fulton County, Illinois","3442","3312","3233","32","10","15","0","22","130","127","18","65","10","0","33","1","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057953700","Census Tract 9537, Fulton County, Illinois","1906","1839","1822","5","6","3","0","3","67","66","1","47","1","0","15","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057953800","Census Tract 9538, Fulton County, Illinois","1974","1922","1899","7","2","1","1","12","52","49","0","38","0","0","11","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17057953900","Census Tract 9539, Fulton County, Illinois","1961","1918","1905","2","1","0","0","10","43","42","0","21","3","0","18","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17059972700","Census Tract 9727, Gallatin County, Illinois","1835","1787","1762","11","0","8","0","6","48","46","4","24","8","0","9","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17059972800","Census Tract 9728, Gallatin County, Illinois","2095","2026","1997","13","5","4","0","7","69","55","5","29","0","2","19","0","0","0","0","0","0","0","0","0","0","8","1","0","0","0","2","0","0","2","0","0","1","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","4",
"1400000US17061973600","Census Tract 9736, Greene County, Illinois","2381","2324","2312","0","5","1","1","5","57","55","1","34","3","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17061973700","Census Tract 9737, Greene County, Illinois","1212","1152","1144","1","0","2","0","5","60","59","0","40","5","0","11","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17061973800","Census Tract 9738, Greene County, Illinois","1316","1290","1271","1","2","3","0","13","26","26","1","15","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17061973900","Census Tract 9739, Greene County, Illinois","1798","1751","1741","2","3","3","2","0","47","47","4","35","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17061974000","Census Tract 9740, Greene County, Illinois","2604","2536","2512","11","3","6","0","4","68","68","2","36","2","0","25","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17063000102","Census Tract 1.02, Grundy County, Illinois","5877","5369","4837","147","35","65","4","281","508","493","31","84","27","1","331","0","3","0","4","0","0","11","1","0","0","15","1","0","0","1","0","0","10","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17063000103","Census Tract 1.03, Grundy County, Illinois","5227","4839","4372","163","14","68","9","213","388","360","10","65","19","1","256","0","0","0","2","0","0","5","2","0","0","20","2","0","0","0","7","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0",
"1400000US17063000200","Census Tract 2, Grundy County, Illinois","5218","4869","4490","111","7","82","1","178","349","338","13","90","8","1","216","0","0","4","2","0","0","4","0","0","0","11","5","0","0","1","0","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
